ident,iata_code,icao_code,local_code,name,type,latitude_deg,longitude_deg,elevation_ft,country_name,region_name,runway_lengths_ft,runway_surfaces,airtanker_base,index__gacc,gacc
KSYI,SYI,KSYI,SYI,Bomar Field / Shelbyville Municipal Airport,small_airport,35.560101,-86.442497,801.0,United States,Tennessee,5003,asphalt,False,100,Southern Area Coordination Center
KSYR,SYR,KSYR,SYR,Syracuse Hancock International Airport,large_airport,43.11119842529297,-76.1063003540039,421.0,United States,New York,"7500,9003","asphalt,asphalt",False,51,Eastern Area Coordination Center
KSZT,,,SZT,Sandpoint Airport,small_airport,48.299499511719,-116.55999755859,2131.0,United States,Idaho,5502,asphalt,False,89,Northern Rockies Coordination Center
KSZY,,,SZY,Robert Sibley Airport,small_airport,35.20289993286133,-88.49839782714844,610.0,United States,Tennessee,5002,asphalt,False,100,Southern Area Coordination Center
KT03,TBC,,T03,Tuba City Airport,small_airport,36.091146,-111.38286,4513.0,United States,Arizona,6230,asphalt,False,97,Southwest Area Coordination Center
KT55,,,T55,Dimmitt Municipal Airport,small_airport,34.5667,-102.322998,3883.0,United States,Texas,5500,asphalt,False,100,Southern Area Coordination Center
KT82,,,T82,Gillespie County Airport,small_airport,30.2432,-98.909203,1695.0,United States,Texas,5002,asphalt,True,100,Southern Area Coordination Center
KTAD,TAD,KTAD,TAD,Perry Stokes Airport,small_airport,37.2593994141,-104.341003418,5762.0,United States,Colorado,5498,asphalt,False,119,Rocky Mountain Area Coordination Center
KTBN,TBN,KTBN,TBN,Waynesville-St. Robert Regional Airport-Forney Field,medium_airport,37.7416,-92.140701,1159.0,United States,Missouri,6038,asphalt,False,51,Eastern Area Coordination Center
KTBR,TBR,KTBR,TBR,Statesboro Bulloch County Airport,small_airport,32.4827003479,-81.73690032959999,187.0,United States,Georgia,6000,asphalt,False,100,Southern Area Coordination Center
KTCC,TCC,KTCC,TCC,Tucumcari Municipal Airport,medium_airport,35.182800293,-103.602996826,4065.0,United States,New Mexico,7102,asphalt,False,97,Southwest Area Coordination Center
KTCL,TCL,KTCL,TCL,Tuscaloosa National Airport,medium_airport,33.2206,-87.611397,170.0,United States,Alabama,6499,asphalt,False,100,Southern Area Coordination Center
KTCS,TCS,KTCS,TCS,Truth or Consequences Municipal Airport,medium_airport,33.2369,-107.272003,4853.0,United States,New Mexico,7200,asphalt,False,97,Southwest Area Coordination Center
KTDF,,,TDF,Raleigh Regional Airport at Person County,small_airport,36.284901,-78.9842,609.0,United States,North Carolina,5826,asphalt,False,100,Southern Area Coordination Center
KTDZ,TDZ,KTDZ,TDZ,Toledo Executive Airport,small_airport,41.56489944,-83.4822998,623.0,United States,Ohio,5830,asphalt,False,51,Eastern Area Coordination Center
KTEB,TEB,KTEB,TEB,Teterboro Airport,medium_airport,40.850101,-74.060799,9.0,United States,New Jersey,"6013,7000","asphalt,asphalt",False,51,Eastern Area Coordination Center
KTEX,TEX,KTEX,TEX,Telluride Regional Airport,medium_airport,37.9538,-107.907997,9070.0,United States,Colorado,6870,asphalt,False,119,Rocky Mountain Area Coordination Center
KTFP,,,TFP,Ingleside Regional Airport,small_airport,27.913,-97.211502,18.0,United States,Texas,5000,asphalt,False,100,Southern Area Coordination Center
KTIP,,,TIP,Rantoul National Aviation Center - Frank Elliot field,small_airport,40.293598,-88.142403,737.0,United States,Illinois,5001,asphalt,False,51,Eastern Area Coordination Center
KTIW,TIW,KTIW,TIW,Tacoma Narrows Airport,medium_airport,47.267407,-122.577295,294.0,United States,Washington,5002,asphalt,False,90,Northwest Interagency Coordination Center
KTIX,TIX,KTIX,TIX,Space Coast Regional Airport,medium_airport,28.514799118042,-80.799201965332,34.0,United States,Florida,"5000,7319","asphalt,asphalt",False,100,Southern Area Coordination Center
KTKI,,,TKI,McKinney National Airport,small_airport,33.177898,-96.5905,585.0,United States,Texas,7001,asphalt,False,100,Southern Area Coordination Center
KTLH,TLH,KTLH,TLH,Tallahassee Regional Airport,medium_airport,30.3965,-84.350304,81.0,United States,Florida,"6076,8000","asphalt,asphalt",False,100,Southern Area Coordination Center
KTMA,TMA,KTMA,TMA,Henry Tift Myers Airport,small_airport,31.4290008545,-83.4885025024,355.0,United States,Georgia,5504,asphalt,False,100,Southern Area Coordination Center
KTMB,TMB,KTMB,TMB,Miami Executive Airport,medium_airport,25.6479,-80.4328,8.0,United States,Florida,5001,asphalt,False,100,Southern Area Coordination Center
KTMK,OTK,KTMK,TMK,Tillamook Airport,small_airport,45.4182014465,-123.814002991,36.0,United States,Oregon,5001,asphalt,False,90,Northwest Interagency Coordination Center
KTNP,TNP,KTNP,TNP,Twentynine Palms Airport,small_airport,34.133901,-115.947347,1888.0,United States,California,5531,asphalt,False,96,Southern California Coordination Center
KTNT,TNT,KTNT,TNT,Dade Collier Training and Transition Airport,small_airport,25.861799240112,-80.897003173828,13.0,United States,Florida,10499,asphalt,False,100,Southern Area Coordination Center
KTNU,TNU,KTNU,TNU,Newton Municipal Airport,small_airport,41.6744,-93.021698,953.0,United States,Iowa,5599,asphalt,False,51,Eastern Area Coordination Center
KTOI,TOI,KTOI,TOI,Troy Municipal Airport at N Kenneth Campbell Field,medium_airport,31.860399,-86.012101,398.0,United States,Alabama,"5009,5022","asphalt,asphalt",False,100,Southern Area Coordination Center
KTOL,TOL,KTOL,TOL,Eugene F. Kranz Toledo Express Airport,medium_airport,41.5868,-83.8078,683.0,United States,Ohio,"5599,10600","asphalt,asphalt",False,51,Eastern Area Coordination Center
KTOP,TOP,KTOP,TOP,Philip Billard Municipal Airport,medium_airport,39.069899,-95.622606,881.0,United States,Kansas,5099,asphalt,False,119,Rocky Mountain Area Coordination Center
KTOR,TOR,KTOR,TOR,Torrington Municipal Airport,small_airport,42.0644989,-104.1529999,4207.0,United States,Wyoming,5701,asphalt,False,119,Rocky Mountain Area Coordination Center
KTPH,TPH,KTPH,TPH,Tonopah Airport,medium_airport,38.06019974,-117.086998,5430.0,United States,Nevada,"5464,7057","asphalt,asphalt",False,118,Great Basin Coordination Center
KTPL,TPL,KTPL,TPL,Draughon Miller Central Texas Regional Airport,medium_airport,31.1525,-97.407799,682.0,United States,Texas,6301,asphalt,False,100,Southern Area Coordination Center
KTRI,TRI,KTRI,TRI,Tri-Cities Regional TN/VA Airport,medium_airport,36.475201,-82.407401,1519.0,United States,Tennessee,8030,asphalt,False,100,Southern Area Coordination Center
KTRK,TKF,KTRK,TRK,Truckee Tahoe Airport,medium_airport,39.318628,-120.140562,5900.0,United States,California,7000,asphalt,False,87,Northern California Geographic Area Coordination Center
KTRL,TRL,KTRL,TRL,Terrell Municipal Airport,small_airport,32.709202,-96.267403,474.0,United States,Texas,5006,asphalt,False,100,Southern Area Coordination Center
KTRM,TRM,KTRM,TRM,Jacqueline Cochran Regional Airport,medium_airport,33.62670135498,-116.16000366211,-115.0,United States,California,8500,asphalt,False,96,Southern California Coordination Center
KTTA,,,TTA,Raleigh Executive Jetport,small_airport,35.583698,-79.1008,246.0,United States,North Carolina,6570,asphalt,False,100,Southern Area Coordination Center
KTTD,TTD,KTTD,TTD,Portland Troutdale Airport,medium_airport,45.54940032959,-122.40100097656,39.0,United States,Oregon,5399,asphalt,False,90,Northwest Interagency Coordination Center
KTTF,,,TTF,Custer Airport,small_airport,41.939899,-83.4347,616.0,United States,Michigan,5000,asphalt,False,51,Eastern Area Coordination Center
KTTN,TTN,KTTN,TTN,Trenton Mercer Airport,medium_airport,40.276699,-74.813499,213.0,United States,New Jersey,6006,asphalt,False,51,Eastern Area Coordination Center
KTUL,TUL,KTUL,TUL,Tulsa International Airport,large_airport,36.19839859008789,-95.88809967041016,677.0,United States,Oklahoma,6101,asphalt,False,100,Southern Area Coordination Center
KTUP,TUP,KTUP,TUP,Tupelo Regional Airport,medium_airport,34.26810073852539,-88.7698974609375,346.0,United States,Mississippi,6500,asphalt,False,100,Southern Area Coordination Center
KTUS,TUS,KTUS,TUS,Tucson International Airport / Morris Air National Guard Base,medium_airport,32.115004,-110.938053,2643.0,United States,Arizona,"7000,8408,10996","asphalt,asphalt,asphalt",False,97,Southwest Area Coordination Center
KTVC,TVC,KTVC,TVC,Cherry Capital Airport,medium_airport,44.74140167236328,-85.58219909667969,624.0,United States,Michigan,"5379,6501","asphalt,asphalt",False,51,Eastern Area Coordination Center
KTVF,TVF,KTVF,TVF,Thief River Falls Regional Airport,medium_airport,48.065701,-96.184998,1119.0,United States,Minnesota,6503,asphalt,False,51,Eastern Area Coordination Center
KTVI,TVI,KTVI,TVI,Thomasville Regional Airport,small_airport,30.901599884033,-83.881301879883,264.0,United States,Georgia,"5000,5500","asphalt,asphalt",False,100,Southern Area Coordination Center
KTVL,TVL,KTVL,TVL,Lake Tahoe Airport,medium_airport,38.89390182495117,-119.99500274658205,6264.0,United States,California,8544,asphalt,False,87,Northern California Geographic Area Coordination Center
KTVR,,,TVR,Vicksburg Tallulah Regional Airport,small_airport,32.351601,-91.027702,86.0,United States,Louisiana,5002,asphalt,False,100,Southern Area Coordination Center
KTVY,,,TVY,Bolinder Field Tooele Valley Airport,small_airport,40.612301,-112.350998,4322.0,United States,Utah,6100,asphalt,False,118,Great Basin Coordination Center
KTWF,TWF,KTWF,TWF,Joslin Field Magic Valley Regional Airport,medium_airport,42.4818,-114.487999,4154.0,United States,Idaho,8703,asphalt,False,118,Great Basin Coordination Center
KTWT,,,TWT,Sturgis Municipal Airport,small_airport,37.540798,-87.951797,372.0,United States,Kentucky,5000,asphalt,False,100,Southern Area Coordination Center
KTXK,TXK,KTXK,TXK,Texarkana Regional Airport (Webb Field),medium_airport,33.453701,-93.990997,390.0,United States,Arkansas,"5200,6601","asphalt,asphalt",False,100,Southern Area Coordination Center
KTYL,TYZ,KTYL,TYL,Taylor Airport,small_airport,34.45280075,-110.1149979,5823.0,United States,Arizona,7200,asphalt,False,97,Southwest Area Coordination Center
KTYR,TYR,KTYR,TYR,Tyler Pounds Regional Airport,medium_airport,32.35409927368164,-95.40239715576172,544.0,United States,Texas,"5200,7200","asphalt,asphalt",False,100,Southern Area Coordination Center
KTYS,TYS,KTYS,TYS,McGhee Tyson Airport,medium_airport,35.811001,-83.994003,981.0,United States,Tennessee,9000,asphalt,False,100,Southern Area Coordination Center
KTZR,,,TZR,Bolton Field,small_airport,39.901199,-83.136902,905.0,United States,Ohio,5500,asphalt,False,51,Eastern Area Coordination Center
KU25,,,DUB,Dubois Municipal Airport,small_airport,43.5483016968,-109.690002441,7291.0,United States,Wyoming,6100,asphalt,False,119,Rocky Mountain Area Coordination Center
KU34,RVR,,U34,Green River Municipal Airport,small_airport,38.9613990784,-110.226997375,4225.0,United States,Utah,5600,asphalt,False,118,Great Basin Coordination Center
KU52,,,U52,Beaver Municipal Airport,small_airport,38.230701,-112.675003,5863.0,United States,Utah,5100,asphalt,False,118,Great Basin Coordination Center
KU55,PNU,,U55,Panguitch Municipal Airport,small_airport,37.84519958,-112.3919983,6763.0,United States,Utah,5693,asphalt,False,118,Great Basin Coordination Center
KU68,,,U68,North Big Horn County Airport,small_airport,44.912021,-108.443498,4090.0,United States,Wyoming,5199,asphalt,False,119,Rocky Mountain Area Coordination Center
KU69,,,U69,Duchesne Municipal Airport,small_airport,40.191898,-110.380997,5826.0,United States,Utah,5800,asphalt,False,118,Great Basin Coordination Center
KU76,,,U76,Mountain Home Municipal Airport,small_airport,43.13130188,-115.7300034,3167.0,United States,Idaho,5000,asphalt,True,118,Great Basin Coordination Center
KU96,,,U96,Cal Black Memorial Airport,small_airport,37.435169,-110.564373,4388.0,United States,Utah,5700,asphalt,False,118,Great Basin Coordination Center
KUAO,,,UAO,Aurora State Airport,medium_airport,45.247100830078125,-122.7699966430664,200.0,United States,Oregon,5004,asphalt,False,90,Northwest Interagency Coordination Center
KUCY,UCY,KUCY,UCY,Everett-Stewart Regional Airport,small_airport,36.38180161,-88.98539734,336.0,United States,Tennessee,5000,asphalt,False,100,Southern Area Coordination Center
KUDG,,,UDG,Darlington County Airport,small_airport,34.449401,-79.890098,192.0,United States,South Carolina,5500,asphalt,False,100,Southern Area Coordination Center
KUGN,UGN,KUGN,UGN,Waukegan National Airport,small_airport,42.422199249268,-87.867897033691,727.0,United States,Illinois,6000,asphalt,False,51,Eastern Area Coordination Center
KUIN,UIN,KUIN,UIN,Quincy Regional Airport Baldwin Field,medium_airport,39.942699,-91.194603,768.0,United States,Illinois,5125,asphalt,False,51,Eastern Area Coordination Center
KUKF,IKB,KUKF,UKF,Wilkes County Airport,small_airport,36.2228012085,-81.09829711910001,1301.0,United States,North Carolina,6200,asphalt,False,100,Southern Area Coordination Center
KUNI,ATO,KUNI,UNI,Ohio University Airport,small_airport,39.211839,-82.22949,766.0,United States,Ohio,5600,asphalt,False,51,Eastern Area Coordination Center
KUNO,,,UNO,West Plains Regional Airport,small_airport,36.878399,-91.902702,1228.0,United States,Missouri,5102,asphalt,False,51,Eastern Area Coordination Center
KUNU,UNU,KUNU,UNU,Dodge County Airport,small_airport,43.42660141,-88.70320129,934.0,United States,Wisconsin,5060,asphalt,False,51,Eastern Area Coordination Center
KUNV,SCE,KUNV,UNV,State College Regional Airport,medium_airport,40.849374,-77.84852,1239.0,United States,Pennsylvania,6701,asphalt,False,51,Eastern Area Coordination Center
KUOX,UOX,KUOX,UOX,University Oxford Airport,medium_airport,34.384300231934,-89.536796569824,452.0,United States,Mississippi,5600,asphalt,False,100,Southern Area Coordination Center
KUTA,UTM,KUTA,UTA,Tunica Municipal Airport,small_airport,34.68505,-90.347757,194.0,United States,Mississippi,7000,asphalt,False,100,Southern Area Coordination Center
KUTS,HTV,KUTS,UTS,Huntsville Regional Airport,medium_airport,30.7469005585,-95.5871963501,363.0,United States,Texas,5006,asphalt,False,100,Southern Area Coordination Center
KUVA,UVA,KUVA,UVA,Garner Field,small_airport,29.2112998962,-99.743598938,942.0,United States,Texas,5255,asphalt,False,100,Southern Area Coordination Center
KUXL,,,UXL,Southland Field,small_airport,30.131399,-93.376099,10.0,United States,Louisiana,5001,asphalt,False,100,Southern Area Coordination Center
KUZA,RKH,KUZA,UZA,Rock Hill - York County Airport,small_airport,34.9878006,-81.05719757,666.0,United States,South Carolina,5500,asphalt,False,100,Southern Area Coordination Center
KVDF,,,VDF,Tampa Executive Airport,small_airport,28.013999939,-82.3452987671,22.0,United States,Florida,5000,asphalt,False,100,Southern Area Coordination Center
KVEL,VEL,KVEL,VEL,Vernal Regional Airport,medium_airport,40.436214,-109.511661,5278.0,United States,Utah,7000,asphalt,True,118,Great Basin Coordination Center
KVGC,,,VGC,Hamilton Municipal Airport,small_airport,42.8438,-75.561401,1137.0,United States,New York,5000,asphalt,False,51,Eastern Area Coordination Center
KVGT,VGT,KVGT,VGT,North Las Vegas Metropolitan International Airport,medium_airport,36.210701,-115.194,2205.0,United States,Nevada,"5000,5004","asphalt,asphalt",False,118,Great Basin Coordination Center
KVHN,VHN,KVHN,VHN,Culberson County Airport,small_airport,31.057800292969,-104.78399658203,3957.0,United States,Texas,"5353,6000","asphalt,asphalt",False,100,Southern Area Coordination Center
KVIH,VIH,KVIH,VIH,Rolla National Airport,small_airport,38.127399,-91.769501,1148.0,United States,Missouri,"5500,5500","asphalt,asphalt",False,51,Eastern Area Coordination Center
KVIS,VIS,KVIS,VIS,Visalia Municipal Airport,medium_airport,36.318699,-119.392998,295.0,United States,California,6559,asphalt,False,96,Southern California Coordination Center
KVKS,VKS,KVKS,VKS,Vicksburg Municipal Airport,small_airport,32.23929977417,-90.928398132324,106.0,United States,Mississippi,5000,asphalt,False,100,Southern Area Coordination Center
KVLD,VLD,KVLD,VLD,Valdosta Regional Airport,medium_airport,30.78249931335449,-83.27670288085938,203.0,United States,Georgia,"5598,8002","asphalt,asphalt",False,100,Southern Area Coordination Center
KVNC,VNC,KVNC,VNC,Venice Municipal Airport,small_airport,27.070541,-82.440815,18.0,United States,Florida,"5000,5000","asphalt,asphalt",False,100,Southern Area Coordination Center
KVNY,VNY,KVNY,VNY,Van Nuys Airport,medium_airport,34.209800720215,-118.48999786377,802.0,United States,California,8001,asphalt,False,96,Southern California Coordination Center
KVPC,,,VPC,Cartersville Airport,small_airport,34.1231,-84.848701,759.0,United States,Georgia,5760,asphalt,False,100,Southern Area Coordination Center
KVPS,VPS,KVPS,VPS,Destin-Fort Walton Beach Airport,medium_airport,30.4832,-86.525398,87.0,United States,Florida,"10012,12005","asphalt,asphalt",False,100,Southern Area Coordination Center
